ResponseTimestamp,VehicleRef,Latitude,Longitude,Destination,Origin
2024-04-01T15:24:36.712-04:00,MTA NYCT_9577,40.749478,-73.981702,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-01T15:24:36.712-04:00,MTA NYCT_9477,40.761146,-73.97318,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-01T15:24:36.712-04:00,MTA NYCT_9497,40.782709,-73.959549,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:24:36.712-04:00,MTA NYCT_9482,40.771201,-73.965857,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-01T15:24:36.712-04:00,MTA NYCT_9565,40.741857,-73.989307,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:24:36.712-04:00,MTA NYCT_9498,40.796385,-73.949584,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:24:36.712-04:00,MTA NYCT_9494,40.784961,-73.957914,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:24:36.712-04:00,MTA NYCT_9583,40.77539,-73.962802,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-01T15:24:36.712-04:00,MTA NYCT_9472,40.7287,-73.994001,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:24:36.712-04:00,MTA NYCT_9586,40.811891,-73.938266,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:24:36.712-04:00,MTA NYCT_9576,40.76818,-73.970151,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:24:36.712-04:00,MTA NYCT_9474,40.815101,-73.935906,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:24:36.712-04:00,MTA NYCT_9466,40.739045,-73.987113,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-01T15:24:36.712-04:00,MTA NYCT_9499,40.76139,-73.975107,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:24:36.712-04:00,MTA NYCT_9567,40.752999,-73.981228,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:24:36.712-04:00,MTA NYCT_9573,40.791485,-73.953146,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:24:36.712-04:00,MTA NYCT_9568,40.805302,-73.945108,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:25:08.770-04:00,MTA NYCT_9473,40.730103,-73.991255,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:25:08.770-04:00,MTA NYCT_9488,40.720466,-73.997924,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:25:08.770-04:00,MTA NYCT_9469,40.7804,-73.961238,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:25:08.770-04:00,MTA NYCT_9586,40.810633,-73.939177,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:25:08.770-04:00,MTA NYCT_9481,40.814387,-73.936435,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-01T15:25:08.770-04:00,MTA NYCT_9477,40.761397,-73.972997,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-01T15:25:08.770-04:00,MTA NYCT_9560,40.82139,-73.936416,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-01T15:25:08.770-04:00,MTA NYCT_9494,40.784271,-73.958419,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:25:08.770-04:00,MTA NYCT_9482,40.77151,-73.965626,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-01T15:25:08.770-04:00,MTA NYCT_9577,40.749508,-73.981681,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-01T15:25:08.770-04:00,MTA NYCT_9584,40.79181,-73.950811,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-01T15:25:08.770-04:00,MTA NYCT_9583,40.77607,-73.962307,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-01T15:25:08.770-04:00,MTA NYCT_9498,40.795916,-73.949915,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:25:08.770-04:00,MTA NYCT_9466,40.739995,-73.986416,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-01T15:25:08.770-04:00,MTA NYCT_9472,40.728077,-73.994524,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:25:08.770-04:00,MTA NYCT_9565,40.741838,-73.989323,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:25:08.770-04:00,MTA NYCT_9571,40.789075,-73.954909,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:25:08.770-04:00,MTA NYCT_9484,40.806117,-73.940353,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-01T15:25:08.770-04:00,MTA NYCT_9497,40.781737,-73.960254,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:25:08.770-04:00,MTA NYCT_9576,40.76818,-73.970151,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:25:08.770-04:00,MTA NYCT_9474,40.815101,-73.935906,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:25:08.770-04:00,MTA NYCT_9499,40.761377,-73.975117,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:25:08.770-04:00,MTA NYCT_9585,40.81977,-73.936815,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:25:08.770-04:00,MTA NYCT_9568,40.803965,-73.946087,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:25:08.770-04:00,MTA NYCT_9567,40.752999,-73.981228,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:25:08.770-04:00,MTA NYCT_9573,40.791248,-73.953323,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:25:40.754-04:00,MTA NYCT_9473,40.730103,-73.991255,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:25:40.754-04:00,MTA NYCT_9488,40.720466,-73.997924,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:25:40.754-04:00,MTA NYCT_9585,40.818254,-73.937907,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:25:40.754-04:00,MTA NYCT_9477,40.761471,-73.972944,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-01T15:25:40.754-04:00,MTA NYCT_9484,40.807194,-73.939573,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-01T15:25:40.754-04:00,MTA NYCT_9577,40.749758,-73.981498,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-01T15:25:40.754-04:00,MTA NYCT_9497,40.780505,-73.96116,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:25:40.754-04:00,MTA NYCT_9481,40.814387,-73.936435,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-01T15:25:40.754-04:00,MTA NYCT_9584,40.791991,-73.950678,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-01T15:25:40.754-04:00,MTA NYCT_9565,40.741382,-73.989682,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:25:40.754-04:00,MTA NYCT_9576,40.767076,-73.970956,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:25:40.754-04:00,MTA NYCT_9482,40.771574,-73.965577,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-01T15:25:40.754-04:00,MTA NYCT_9474,40.814022,-73.936696,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:25:40.754-04:00,MTA NYCT_9472,40.727785,-73.994764,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:25:40.754-04:00,MTA NYCT_9568,40.803231,-73.944609,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:25:40.754-04:00,MTA NYCT_9466,40.740144,-73.986305,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-01T15:25:40.754-04:00,MTA NYCT_9583,40.77607,-73.962307,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-01T15:25:40.754-04:00,MTA NYCT_9571,40.788968,-73.954988,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:25:40.754-04:00,MTA NYCT_9573,40.789976,-73.954253,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:25:40.754-04:00,MTA NYCT_9499,40.760744,-73.975579,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:25:40.754-04:00,MTA NYCT_9586,40.808927,-73.940417,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:25:40.754-04:00,MTA NYCT_9498,40.795104,-73.950508,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:25:40.754-04:00,MTA NYCT_9567,40.752707,-73.981442,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:25:40.754-04:00,MTA NYCT_9494,40.783749,-73.95879,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:25:40.754-04:00,MTA NYCT_9469,40.780387,-73.961248,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:26:12.698-04:00,MTA NYCT_9473,40.730103,-73.991255,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:26:12.698-04:00,MTA NYCT_9488,40.720696,-73.997726,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-01T15:26:12.698-04:00,MTA NYCT_9482,40.771834,-73.965383,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-01T15:26:12.698-04:00,MTA NYCT_9497,40.780439,-73.961209,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:26:12.698-04:00,MTA NYCT_9568,40.801761,-73.945656,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:26:12.698-04:00,MTA NYCT_9586,40.808173,-73.940971,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:26:12.698-04:00,MTA NYCT_9584,40.792052,-73.950633,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-01T15:26:12.698-04:00,MTA NYCT_9466,40.74142,-73.985375,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-01T15:26:12.698-04:00,MTA NYCT_9472,40.726373,-73.995975,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:26:12.698-04:00,MTA NYCT_9481,40.815467,-73.936092,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-01T15:26:12.698-04:00,MTA NYCT_9583,40.776296,-73.96214,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-01T15:26:12.698-04:00,MTA NYCT_9494,40.782349,-73.959812,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:26:12.698-04:00,MTA NYCT_9567,40.75149,-73.982332,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:26:12.698-04:00,MTA NYCT_9576,40.767063,-73.970966,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:26:12.698-04:00,MTA NYCT_9484,40.808205,-73.938838,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-01T15:26:12.698-04:00,MTA NYCT_9498,40.794624,-73.950859,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-01T15:26:12.698-04:00,MTA NYCT_9477,40.762102,-73.972489,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-01T15:26:12.698-04:00,MTA NYCT_9474,40.813162,-73.937326,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:26:12.698-04:00,MTA NYCT_9573,40.789035,-73.954939,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:26:12.698-04:00,MTA NYCT_9577,40.750888,-73.980679,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-01T15:26:12.698-04:00,MTA NYCT_9565,40.740895,-73.990051,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:26:12.698-04:00,MTA NYCT_9499,40.759534,-73.97647,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-01T15:26:12.698-04:00,MTA NYCT_9571,40.788166,-73.955561,EAST VILLAGE 8 ST via 5 AV,MTA_405284
