ResponseTimestamp,VehicleRef,Latitude,Longitude,Destination,Origin
2024-04-10T13:59:12.412-04:00,MTA NYCT_9568,40.735952,-73.993647,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T13:59:12.412-04:00,MTA NYCT_9469,40.772136,-73.967273,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T13:59:12.412-04:00,MTA NYCT_9564,40.724467,-73.997555,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T13:59:12.412-04:00,MTA NYCT_9476,40.733983,-73.995078,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T13:59:12.412-04:00,MTA NYCT_9462,40.784789,-73.958042,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T13:59:12.412-04:00,MTA NYCT_9490,40.802532,-73.942979,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T13:59:12.412-04:00,MTA NYCT_9482,40.792532,-73.95238,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T13:59:12.412-04:00,MTA NYCT_9492,40.744262,-73.985505,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T13:59:12.412-04:00,MTA NYCT_9485,40.732475,-73.990094,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T13:59:12.412-04:00,MTA NYCT_9588,40.815082,-73.935919,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T13:59:12.412-04:00,MTA NYCT_9498,40.788852,-73.952972,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T13:59:12.412-04:00,MTA NYCT_9467,40.753048,-73.981192,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T13:59:12.412-04:00,MTA NYCT_9468,40.818898,-73.93725,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T13:59:12.412-04:00,MTA NYCT_9566,40.807915,-73.941166,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T13:59:12.412-04:00,MTA NYCT_9585,40.776895,-73.9617,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T13:59:43.459-04:00,MTA NYCT_9490,40.803416,-73.9424,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T13:59:43.459-04:00,MTA NYCT_9487,40.760018,-73.976113,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T13:59:43.459-04:00,MTA NYCT_9493,40.821332,-73.936277,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T13:59:43.459-04:00,MTA NYCT_9469,40.771976,-73.967387,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T13:59:43.459-04:00,MTA NYCT_9568,40.735887,-73.993693,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T13:59:43.459-04:00,MTA NYCT_9486,40.753139,-73.97903,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T13:59:43.459-04:00,MTA NYCT_9485,40.733505,-73.98986,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T13:59:43.459-04:00,MTA NYCT_9476,40.733963,-73.995093,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T13:59:43.459-04:00,MTA NYCT_9585,40.777967,-73.960919,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T13:59:43.459-04:00,MTA NYCT_9564,40.723692,-73.998199,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T13:59:43.459-04:00,MTA NYCT_9482,40.792479,-73.952419,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T13:59:43.459-04:00,MTA NYCT_9566,40.807174,-73.941704,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T13:59:43.459-04:00,MTA NYCT_9588,40.815008,-73.935971,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T13:59:43.459-04:00,MTA NYCT_9462,40.783427,-73.95902,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T13:59:43.459-04:00,MTA NYCT_9498,40.788831,-73.952987,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T13:59:43.459-04:00,MTA NYCT_9468,40.819128,-73.937079,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T13:59:43.459-04:00,MTA NYCT_9467,40.753048,-73.981192,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T13:59:43.459-04:00,MTA NYCT_9492,40.74579,-73.984384,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T13:59:43.459-04:00,MTA NYCT_9491,40.780121,-73.961445,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:00:14.094-04:00,MTA NYCT_9487,40.759924,-73.976183,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:00:14.094-04:00,MTA NYCT_9566,40.806171,-73.942433,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:00:14.094-04:00,MTA NYCT_9568,40.7358,-73.993754,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:00:14.094-04:00,MTA NYCT_9585,40.778698,-73.960385,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:00:14.094-04:00,MTA NYCT_9486,40.753227,-73.978964,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:00:14.094-04:00,MTA NYCT_9493,40.821332,-73.936277,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:00:14.094-04:00,MTA NYCT_9476,40.733403,-73.99551,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:00:14.094-04:00,MTA NYCT_9485,40.733538,-73.989858,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:00:14.094-04:00,MTA NYCT_9468,40.820155,-73.936323,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:00:14.094-04:00,MTA NYCT_9469,40.770912,-73.968157,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:00:14.094-04:00,MTA NYCT_9490,40.804031,-73.941943,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:00:14.094-04:00,MTA NYCT_9564,40.723549,-73.998319,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:00:14.094-04:00,MTA NYCT_9482,40.79236,-73.952506,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:00:14.094-04:00,MTA NYCT_9467,40.752099,-73.981887,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:00:14.094-04:00,MTA NYCT_9588,40.814953,-73.93601,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:00:14.094-04:00,MTA NYCT_9498,40.788993,-73.952871,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:00:14.094-04:00,MTA NYCT_9492,40.746936,-73.983555,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:00:14.094-04:00,MTA NYCT_9462,40.781976,-73.960081,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:00:14.094-04:00,MTA NYCT_9491,40.779656,-73.961785,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:00:45.266-04:00,MTA NYCT_9476,40.733227,-73.995635,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:00:45.266-04:00,MTA NYCT_9468,40.820661,-73.935962,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:00:45.266-04:00,MTA NYCT_9568,40.735735,-73.9938,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:00:45.266-04:00,MTA NYCT_9566,40.806171,-73.942433,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:00:45.266-04:00,MTA NYCT_9467,40.751417,-73.982385,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:00:45.266-04:00,MTA NYCT_9493,40.821332,-73.936277,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:00:45.266-04:00,MTA NYCT_9564,40.723098,-73.998698,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:00:45.266-04:00,MTA NYCT_9491,40.777924,-73.963045,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:00:45.266-04:00,MTA NYCT_9469,40.770791,-73.968246,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:00:45.266-04:00,MTA NYCT_9485,40.73482,-73.989997,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:00:45.266-04:00,MTA NYCT_9490,40.804052,-73.941927,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:00:45.266-04:00,MTA NYCT_9482,40.79236,-73.952506,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:00:45.266-04:00,MTA NYCT_9498,40.789437,-73.95255,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:00:45.266-04:00,MTA NYCT_9588,40.814953,-73.93601,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:00:45.266-04:00,MTA NYCT_9487,40.759304,-73.976638,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:00:45.266-04:00,MTA NYCT_9486,40.753934,-73.978448,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:00:45.266-04:00,MTA NYCT_9492,40.746965,-73.983533,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:00:45.266-04:00,MTA NYCT_9462,40.781963,-73.960091,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:00:45.266-04:00,MTA NYCT_9585,40.779315,-73.959931,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:01:17.047-04:00,MTA NYCT_9476,40.733227,-73.995635,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:01:17.047-04:00,MTA NYCT_9493,40.821332,-73.936277,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:01:17.047-04:00,MTA NYCT_9588,40.814003,-73.93671,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:01:17.047-04:00,MTA NYCT_9490,40.804481,-73.94162,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:01:17.047-04:00,MTA NYCT_9469,40.770589,-73.968393,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:01:17.047-04:00,MTA NYCT_9491,40.777751,-73.963171,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:01:17.047-04:00,MTA NYCT_9492,40.747803,-73.982928,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:01:17.047-04:00,MTA NYCT_9498,40.789618,-73.952419,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:01:17.047-04:00,MTA NYCT_9487,40.758778,-73.977022,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:01:17.047-04:00,MTA NYCT_9482,40.79236,-73.952506,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:01:17.047-04:00,MTA NYCT_9468,40.82121,-73.935568,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:01:17.047-04:00,MTA NYCT_9486,40.754347,-73.978143,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:01:17.047-04:00,MTA NYCT_9485,40.735813,-73.989565,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:01:17.047-04:00,MTA NYCT_9568,40.735541,-73.993938,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:01:17.047-04:00,MTA NYCT_9566,40.80576,-73.942736,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:01:17.047-04:00,MTA NYCT_9462,40.781923,-73.96012,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:01:17.047-04:00,MTA NYCT_9467,40.751233,-73.98252,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:01:17.047-04:00,MTA NYCT_9585,40.779315,-73.959931,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:01:17.047-04:00,MTA NYCT_9564,40.722436,-73.999241,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:01:48.677-04:00,MTA NYCT_9492,40.748256,-73.982592,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:01:48.677-04:00,MTA NYCT_9491,40.777564,-73.963307,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:01:48.677-04:00,MTA NYCT_9493,40.821332,-73.936277,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:01:48.677-04:00,MTA NYCT_9566,40.806384,-73.944301,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:01:48.677-04:00,MTA NYCT_9462,40.780756,-73.960973,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:01:48.677-04:00,MTA NYCT_9568,40.735028,-73.994314,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:01:48.677-04:00,MTA NYCT_9588,40.81298,-73.937461,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:01:48.677-04:00,MTA NYCT_9476,40.732568,-73.99611,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:01:48.677-04:00,MTA NYCT_9498,40.789638,-73.952404,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:01:48.677-04:00,MTA NYCT_9482,40.79232,-73.952535,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:01:48.677-04:00,MTA NYCT_9487,40.758778,-73.977022,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:01:48.677-04:00,MTA NYCT_9486,40.754332,-73.978154,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:01:48.677-04:00,MTA NYCT_9485,40.735813,-73.989565,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:01:48.677-04:00,MTA NYCT_9467,40.75054,-73.98303,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:01:48.677-04:00,MTA NYCT_9490,40.804928,-73.941295,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:01:48.677-04:00,MTA NYCT_9585,40.779721,-73.959631,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:01:48.677-04:00,MTA NYCT_9468,40.821996,-73.935915,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:01:48.677-04:00,MTA NYCT_9469,40.770212,-73.968671,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:01:48.677-04:00,MTA NYCT_9564,40.722353,-73.999311,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:02:21.058-04:00,MTA NYCT_9498,40.790262,-73.951949,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:02:21.058-04:00,MTA NYCT_9492,40.748256,-73.982592,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:02:21.058-04:00,MTA NYCT_9493,40.821332,-73.936277,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:02:21.058-04:00,MTA NYCT_9476,40.732156,-73.996143,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:02:21.058-04:00,MTA NYCT_9585,40.780977,-73.958718,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:02:21.058-04:00,MTA NYCT_9490,40.805554,-73.940763,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:02:21.058-04:00,MTA NYCT_9487,40.758507,-73.977216,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:02:21.058-04:00,MTA NYCT_9568,40.734964,-73.994362,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:02:21.058-04:00,MTA NYCT_9588,40.812925,-73.937502,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:02:21.058-04:00,MTA NYCT_9491,40.777324,-73.96348,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:02:21.058-04:00,MTA NYCT_9482,40.792241,-73.952594,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:02:21.058-04:00,MTA NYCT_9486,40.754524,-73.978014,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:02:21.058-04:00,MTA NYCT_9468,40.822254,-73.936525,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:02:21.058-04:00,MTA NYCT_9467,40.749205,-73.983996,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:02:21.058-04:00,MTA NYCT_9469,40.770038,-73.968801,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:02:21.058-04:00,MTA NYCT_9485,40.737043,-73.988557,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:02:21.058-04:00,MTA NYCT_9462,40.779576,-73.961844,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:02:21.058-04:00,MTA NYCT_9564,40.721244,-74.000261,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:02:21.058-04:00,MTA NYCT_9566,40.806081,-73.944546,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:02:52.862-04:00,MTA NYCT_9468,40.822802,-73.937831,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:02:52.862-04:00,MTA NYCT_9498,40.790282,-73.951934,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:02:52.862-04:00,MTA NYCT_9492,40.748256,-73.982592,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:02:52.862-04:00,MTA NYCT_9476,40.732113,-73.99604,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:02:52.862-04:00,MTA NYCT_9493,40.821332,-73.936277,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:02:52.862-04:00,MTA NYCT_9486,40.755042,-73.977637,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:02:52.862-04:00,MTA NYCT_9469,40.768422,-73.969974,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:02:52.862-04:00,MTA NYCT_9467,40.747696,-73.985096,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:02:52.862-04:00,MTA NYCT_9482,40.791778,-73.952937,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:02:52.862-04:00,MTA NYCT_9490,40.805554,-73.940763,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:02:52.862-04:00,MTA NYCT_9568,40.734922,-73.994394,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:02:52.862-04:00,MTA NYCT_9588,40.812871,-73.937543,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:02:52.862-04:00,MTA NYCT_9491,40.776162,-73.964331,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:02:52.862-04:00,MTA NYCT_9462,40.778497,-73.962629,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:02:52.862-04:00,MTA NYCT_9487,40.757249,-73.978126,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:02:52.862-04:00,MTA NYCT_9585,40.781253,-73.958515,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:02:52.862-04:00,MTA NYCT_9485,40.737102,-73.988516,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:02:52.862-04:00,MTA NYCT_9564,40.720788,-74.000568,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:02:52.862-04:00,MTA NYCT_9566,40.805324,-73.945092,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:03:25.526-04:00,MTA NYCT_9588,40.812358,-73.937916,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:03:25.526-04:00,MTA NYCT_9498,40.790282,-73.951934,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:03:25.526-04:00,MTA NYCT_9490,40.805934,-73.940484,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:03:25.526-04:00,MTA NYCT_9482,40.79167,-73.953009,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:03:25.526-04:00,MTA NYCT_9486,40.755115,-73.977583,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:03:25.526-04:00,MTA NYCT_9467,40.747619,-73.985153,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:03:25.526-04:00,MTA NYCT_9469,40.768382,-73.970004,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:03:25.526-04:00,MTA NYCT_9493,40.821332,-73.936277,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:03:25.526-04:00,MTA NYCT_9491,40.775896,-73.964525,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:03:25.526-04:00,MTA NYCT_9566,40.803244,-73.944637,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:03:25.526-04:00,MTA NYCT_9476,40.731786,-73.995255,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:03:25.526-04:00,MTA NYCT_9487,40.756913,-73.978375,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:03:25.526-04:00,MTA NYCT_9568,40.734302,-73.994848,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:03:25.526-04:00,MTA NYCT_9462,40.778497,-73.962629,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:03:25.526-04:00,MTA NYCT_9492,40.748667,-73.982291,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:03:25.526-04:00,MTA NYCT_9564,40.720117,-73.999295,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:03:25.526-04:00,MTA NYCT_9585,40.781334,-73.958456,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:03:25.526-04:00,MTA NYCT_9485,40.737175,-73.988464,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:03:25.526-04:00,MTA NYCT_9468,40.822951,-73.938195,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:03:57.913-04:00,MTA NYCT_9492,40.749772,-73.981487,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:03:57.913-04:00,MTA NYCT_9482,40.791643,-73.953028,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:03:57.913-04:00,MTA NYCT_9469,40.768301,-73.970062,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:03:57.913-04:00,MTA NYCT_9566,40.803022,-73.944735,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:03:57.913-04:00,MTA NYCT_9490,40.807124,-73.939622,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:03:57.913-04:00,MTA NYCT_9485,40.738851,-73.987254,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:03:57.913-04:00,MTA NYCT_9486,40.755101,-73.977594,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:03:57.913-04:00,MTA NYCT_9493,40.821332,-73.936277,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:03:57.913-04:00,MTA NYCT_9476,40.731596,-73.994799,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:03:57.913-04:00,MTA NYCT_9491,40.775843,-73.964564,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:03:57.913-04:00,MTA NYCT_9564,40.720078,-73.998263,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:03:57.913-04:00,MTA NYCT_9462,40.777858,-73.963093,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:03:57.913-04:00,MTA NYCT_9487,40.756698,-73.978535,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:03:57.913-04:00,MTA NYCT_9498,40.790696,-73.951628,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:03:57.913-04:00,MTA NYCT_9467,40.747153,-73.985491,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:03:57.913-04:00,MTA NYCT_9568,40.734237,-73.994894,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:03:57.913-04:00,MTA NYCT_9585,40.78156,-73.958291,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:03:57.913-04:00,MTA NYCT_9588,40.812042,-73.938153,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:03:57.913-04:00,MTA NYCT_9468,40.82234,-73.938636,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:04:29.474-04:00,MTA NYCT_9476,40.731468,-73.994497,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:04:29.474-04:00,MTA NYCT_9491,40.774353,-73.965645,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:04:29.474-04:00,MTA NYCT_9487,40.756294,-73.97883,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:04:29.474-04:00,MTA NYCT_9493,40.821332,-73.936277,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:04:29.474-04:00,MTA NYCT_9467,40.74455,-73.987387,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:04:29.474-04:00,MTA NYCT_9498,40.791209,-73.951252,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-10T14:04:29.474-04:00,MTA NYCT_9462,40.777578,-73.963297,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:04:29.474-04:00,MTA NYCT_9566,40.801957,-73.945513,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:04:29.474-04:00,MTA NYCT_9568,40.73383,-73.995192,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:04:29.474-04:00,MTA NYCT_9485,40.739402,-73.986854,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:04:29.474-04:00,MTA NYCT_9588,40.811827,-73.938315,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-10T14:04:29.474-04:00,MTA NYCT_9469,40.768153,-73.97017,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-10T14:04:29.474-04:00,MTA NYCT_9585,40.782939,-73.957287,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-10T14:04:29.474-04:00,MTA NYCT_9564,40.720789,-73.997672,HARLEM 147 ST via MADISON AV,MTA_400080
